SMILES,Title
O[C@H]1CO[C@H]([C@H](O)[C@H]1O)O[C@@H]2[C@@H](O)[C@@H](OC[C@H]2O)O[C@@H]([C@@H]3C)[C@@H](O[C@H](OC4)[C@H](O)[C@@]4(O)CO)[C@@H](O)[C@@H](O3)O[C@H]([C@@H](O)[C@H]([C@H]5C)OC(=O)/C=C/c6cc(OC)c(OC)c(c6)OC)[C@@H](O5)OC(=O)[C@]78[C@@H](CC(C)(C)CC8)C=9[C@@](CO)(CC7)[C@@]1(C)[C@H](CC9)[C@]2(C)[C@@H](CC1)[C@@](C([O-])=O)(C)[C@H]([C@H](C2)O)O[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,HY-N2216
C[C@@]1(O)[C@H](C)CC[C@](C([O-])=O)(CC2)[C@@H]1C([C@@]23C)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)CC[C@H](O)[C@@]5(C)CO,HY-N2217
c1cc(O)c(OC)cc1\C=C\C(=O)O[C@H]([C@H]2CO[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO)[C@H](O[C@H](O4)[C@H](O)[C@H](O)[C@@H](O)[C@@H]4C)[C@@H](O)[C@@H](O2)OCCc5cc(O)c(cc5)OC,HY-N2218
OC/C(C)=C/CC[C@@H](C)[C@@H](CC1)[C@](C)([C@@]12C)CC=C3C2=CC[C@@H]4[C@]3(C)CC[C@H](O)C4(C)C,HY-N2223
Oc1cc(O)cc(c12)oc(-c3cc(O)c(O)cc3)c(c2=O)O[C@@H]([C@H](O)[C@H]4O)OC[C@@H]4O,HY-N2224
c1c(O)cc(O)cc1/C=C/c2cc(O)c(cc2)OC,HY-N2229
c1cc(O)ccc1\C=C\C(=O)NCCc2ccc(O)cc2,HY-N2230
c1cc(O)c(OC)cc1\C=C\C(=O)NC[C@H](O)c2ccc(O)cc2,HY-N2232
c1cc(O)c(OC)cc1\C=C\C(=O)NC[C@@H](O)c2ccc(O)cc2,HY-N2232
COc1c(OC)c(OC)cc([C@H](O)[C@@H](C)[C@@H](C)C2)c1c(c3OC)c2cc(c34)OCO4,HY-N2235
c1c(O)cc(O)cc1/C=C/c2cc(c(O)cc2)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,HY-N2237
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@@H](C)[C@H](OC2)CC[C@]23[C@H](O)[C@@H]4[C@@](C)(CC3)[C@@]5(C)[C@H](CC4)[C@]6(C)[C@@H](CC5)[C@](C)(CO)[C@H](CC6)O[C@H](O7)[C@@H]([C@@H](O)[C@H](O)[C@H]7CO)O[C@@H]([C@H](O)[C@H]8O)OC[C@H]8O,HY-N2241
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@H](C)[C@@H](OC2)CC[C@]23[C@H](O)[C@@H]4[C@@](C)(CC3)[C@@]5(C)[C@H](CC4)[C@]6(C)[C@@H](CC5)[C@](C)(CO[C@H](O7)[C@H](O)[C@@H](O)[C@H](O)[C@H]7CO)[C@H](CC6)O[C@H](O8)[C@@H]([C@@H](O)[C@H](O)[C@H]8CO)O[C@H](O9)[C@H](O)[C@@H](O)[C@H](O)[C@H]9CO,HY-N2243
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@H](C)[C@@H](OC2)CC[C@]23[C@H](O)[C@@H]4[C@@](C)(CC3)[C@@]5(C)[C@H](CC4)[C@]6(C)[C@@H](CC5)[C@](C)(CO[C@H](O7)[C@H](O)[C@@H](O)[C@H](O)[C@H]7CO)[C@H](CC6)O[C@H](O8)[C@@H]([C@@H](O)[C@H](O)[C@H]8CO)O[C@@H]([C@H](O)[C@H]9O)OC[C@H]9O,HY-N2244
OC[C@H](C)[C@@H](OC1)CC[C@]12[C@H](O)[C@@H]3[C@@](C)(CC2)[C@@]4(C)[C@H](CC3)[C@]5(C)[C@@H](CC4)[C@](C)(CO[C@H](O6)[C@H](O)[C@@H](O)[C@H](O)[C@H]6CO)[C@H](CC5)O[C@H](O7)[C@@H]([C@@H](O)[C@H](O)[C@H]7CO)O[C@H](O8)[C@H](O)[C@@H](O)[C@H](O)[C@H]8CO,HY-N2249
OC/C(C)=C\CC[C@](CO)(CC1)[C@H](O)[C@H]([C@]1(C)[C@@]23C)CC[C@@H]2[C@]4(C)[C@@H](CC3)[C@](C)(CO[C@H](O5)[C@H](O)[C@@H](O)[C@H](O)[C@H]5CO)[C@H](CC4)O[C@H](O6)[C@@H]([C@@H](O)[C@H](O)[C@H]6CO)O[C@H](O7)[C@H](O)[C@@H](O)[C@H](O)[C@H]7CO,HY-N2251
C/C=C/c(c1)cc(OC)c(c12)O[C@H]([C@@H]2C)c3cc(OC)c(O)cc3,HY-N2252
O1CC(=C)CC[C@@]12[C@@H](C)[C@@H]3[C@]4(C)[C@@H](C[C@@H]3O2)[C@H]5[C@H](CC4)[C@]6(C)C(=CC5)C[C@@H](O)C[C@H]6O,HY-N2253
CC(C)(O)[C@@H](O)COc1c(ccc(=O)o2)c2cc(c13)occ3,HY-N2254
C1C[N@@H+](C)[C@@H]2Cc(c(OC)c(cc3)OC)c3c4c2c1cc(c45)OCO5,HY-N2255
C1C[N@H+](C)[C@@H]2Cc(c(OC)c(cc3)OC)c3c4c2c1cc(c45)OCO5,HY-N2255
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O2)Oc(cc3O)cc(c34)O[C@@H](CC4=O)c5ccc(cc5)OC,HY-N2258
CC(C)=C(C1)[C@@](O2)(O)C=C(C)[C@@H]([C@@]123)CC[C@@H]3C,HY-N2259
COc(c1)c(O)cc(c12)CC[NH2+][C@@H]2C[C@H]([C@H](C3)CC)C[C@@H]4[N@@H+]3CCc(c45)cc(OC)c(c5)OC,HY-N2260
COc(c1)c(O)cc(c12)CC[NH2+][C@@H]2C[C@H]([C@H](C3)CC)C[C@@H]4[N@H+]3CCc(c45)cc(OC)c(c5)OC,HY-N2260
c1c(O)c(O)cc(c12)CCN(C(=O)C)[C@@H]2C[C@H]3[C@@H](C=C)[C@@H](OC=C3C(=O)OC)O[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,HY-N2261
CC(C)=CCC/C(C)=C/COc(c(c12)occ1)c3c(c2)ccc(=O)o3,HY-N2262
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)cc(c23)oc(=O)cc3,HY-N2263
C1C[C@H](O)[C@@](C)(CO)[C@H](CC2)[C@@]1(C)[C@@H](CC3)[C@]2(C)[C@](C)(C[C@@H]4O)C=3[C@@H]([C@@]45CO)CC(C)(C)[C@@H](O)[C@@H]5O,HY-N2268
CC(C)(O)[C@@H](C1)Oc(c12)cc3c(c2)ccc(=O)o3,HY-N2276
CC(C)=CC[C@@H](C(=C)C)Cc(c(O)cc1O)c(c12)O[C@@H](CC2=O)c3c(O)cccc3,HY-N2278
CC(C)=CC[C@@H](C(=C)C)Cc(c(O)cc1OC)c(c12)O[C@@H](CC2=O)c3c(O)cc(O)cc3,HY-N2279
CC(C)=CC[C@@H](C(=C)C)Cc(c(O)cc1O)c(c12)O[C@@H](CC2=O)c3c(OC)cc(O)cc3,HY-N2281
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@H]2CO)[C@H](O)[C@@H](O[C@H](O3)[C@H](O)[C@H](O)[C@@H](O)[C@@H]3C)[C@@H](O2)O[C@@H](CC4)CC(=CC5)[C@@]4(C)[C@@H](CC6)[C@@H]5[C@H](C[C@@H]7O8)[C@@]6(C)[C@H]7[C@H](C)[C@@]89CC[C@@H](C)CO9,HY-N2283
CC(C)=CC[C@@H](C(=C)C)Cc(c(O)cc1OC)c(c12)O[C@@H]([C@H](C2=O)O)c3c(O)cc(O)cc3,HY-N2286
CC(C)=CCc(c(O)cc1O)c(c12)oc(-c3ccc(cc3)OC)c(c2=O)O[C@H](O4)[C@@H]([C@H](O)[C@@H](O)[C@@H]4C)O[C@H](O5)[C@H](O)[C@H](O)[C@@H](O)[C@@H]5C,HY-N2289
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@@H](CO2)CC2=O,HY-N2292
C1CC(=O)[C@H]([C@]123)[C@@](C)([C@H](C)CC2)[C@H](OC(=O)CO)C[C@@](C)(C=C)[C@@H](O)[C@@H]3C,HY-N2301
C1CC(=O)[C@H]([C@]123)[C@](C)([C@H](C)CC2)[C@H](OC(=O)CO)C[C@@](C)(C=C)[C@@H](O)[C@@H]3C,HY-N2301
C1CC(=O)[C@H]([C@@]123)[C@@](C)([C@H](C)CC2)[C@H](OC(=O)CO)C[C@@](C)(C=C)[C@@H](O)[C@@H]3C,HY-N2301
C1CC(=O)[C@H]([C@@]123)[C@](C)([C@H](C)CC2)[C@H](OC(=O)CO)C[C@@](C)(C=C)[C@@H](O)[C@@H]3C,HY-N2301
CC(=O)O[C@@H](C1)C[C@@](C)(O)C(C1(C)C)=C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C(=O)C[C@@]23[C@@](O3)(C)C[C@@H](O)CC2(C)C,HY-N2302
c1ccc(O)c(C2=O)c1C(=O)c(c23)cc4c(c3O)[C@H](C[C@](O)(CC)[C@@H]4C(=O)OC)O[C@H](O5)C[C@H]([NH+](C)C)[C@@H]([C@@H]5C)O[C@H](O6)C[C@H](O)[C@@H]([C@@H]6C)O[C@@H](CC7)O[C@@H](C)C7=O,HY-N2306A
C=C(C)[C@@H]1[C@H](CC([O-])=O)[C@@H](C([O-])=O)[NH2+]C1,HY-N2309
[O-]C(=O)[C@@H]([NH3+])c1cc([O-])no1,HY-N2311
[O-]C(=O)[C@H]([NH3+])c1cc([O-])no1,HY-N2311
CC(C)(O)[C@H](O)CC[C@@H](C)[C@@H](CC1)[C@](C)([C@@]12C)C[C@@H](O)[C@]3(C)[C@H]2CC=C4[C@H]3CC[C@H](O)C4(C)C,HY-N2312
C1CC[C@@](C([O-])=O)(C)[C@@H]2CCc(c3[C@@]12C)ccc(c3)O,HY-N2318
c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C(C)C)NC(=O)[C@H](C5)C[N@@H+](C)[C@H](C6)[C@H]5c7cccc8[nH]cc6c78,HY-N2319
c1ccccc1C[C@@H](C(=O)N([C@@H]2[C@@]34O)CCC2)N3C(=O)[C@](O4)(C(C)C)NC(=O)[C@H](C5)C[N@H+](C)[C@H](C6)[C@H]5c7cccc8[nH]cc6c78,HY-N2319
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@H]2CO)[C@H](O)[C@@H](O)[C@@H](O2)O[C@@H](CC3)CC(=CC4)[C@@]3(C)[C@@H](CC5)[C@@H]4[C@H](C[C@@H]6O7)[C@@]5(C)[C@H]6[C@H](C)[C@@]78CC[C@@H](C)C[NH2+]8,HY-N2322
O=C1OC[C@H]([C@H]2O)[C@H]1[C@H](c(cc(c3O)OC)cc3OC)c(c4)c2cc(c45)OCO5,HY-N2323
O1COc(c12)ccc(c2)[C@H]3OC[C@@H]([C@@]34O)[C@H](OC4)c(c5)ccc(c56)OCO6,HY-N2324
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@@H]2CO,HY-N2325
O[C@H](O1)[C@H](O)[C@H](O)[C@@H]([C@@H]1CO)O[C@H](O2)[C@H](O)[C@H](O)[C@H](O)[C@H]2CO,HY-N2325
NC(=O)CCCCCCC/C=C\CCCCCCCC,HY-N2327
O=C1C=CCCN1C(=O)/C=C/c2cc(OC)c(OC)c(c2)OC,HY-N2329
c1oc(=O)ccc1[C@H]2CC[C@@](O)([C@@]23C)[C@H]4[C@H](CC3)[C@]5(C)C(CC4)=C[C@H](CC5)O[C@H](O6)[C@H](O)[C@H](O)[C@@H](O)[C@@H]6C,HY-N2331
O=C1[C@@H](C)CC(=O)N1c(cccc2)c2C(=O)OC[C@]([C@H]3[C@@H]4OC)(CC[C@@H]5OC)C[N@H+](CC)[C@@H]6[C@@]4(O)[C@](O)([C@@H]7[C@@H]8[C@@]356)C[C@H](OC)[C@@H](C8)[C@@H]7OC,HY-N2332A
O=C1[C@@H](C)CC(=O)N1c(cccc2)c2C(=O)OC[C@]([C@H]3[C@@H]4OC)(CC[C@@H]5OC)C[N@@H+](CC)[C@@H]6[C@@]4(O)[C@](O)([C@@H]7[C@@H]8[C@@]356)C[C@H](OC)[C@@H](C8)[C@@H]7OC,HY-N2332A
[O-]C(=O)CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)[C@H](C[C@H]3O)C[C@H](O)CC4,HY-N2334
[O-]C(=O)CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)[C@H](C[C@H]3O)C[C@H](O)CC4,HY-N2334A
c1cc(O)cc(c1c23)oc2c4c(oc3=O)cc(O)cc4,HY-N2335
CC(=O)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H]([C@H](C2)O)[C@]4(C)C(CC3)=CC(=O)CC4,HY-N2337
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@H](CC4)OC(=O)CCCCCCCCCCCCCCCCCCCCC,HY-N2339
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)O[C@@]2(CO)[C@H]([C@H](O)[C@H](O2)CO)O[C@@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,HY-N2340
Oc1cc(O)cc(c12)O[C@H](c(c3)ccc(O)c3O)[C@H](O)[C@H]2c(c([O-])cc4[O-])c(c45)O[C@H](c(c6)ccc(O)c6O)[C@H](O)[C@H]5c(c(O)cc7O)c(c78)O[C@@H]([C@@H](C8)O)c(c9)ccc(O)c9O,HY-N2342
c1cc(O)c(O)cc1[C@@]23[C@H](O)[C@H](c4c(O3)cc(O)cc4O)c5c6c(c(O)cc5O2)C[C@@H](O)[C@H](O6)c(c7)ccc(O)c7O,HY-N2343
c1cc(O)c(O)cc1[C@@]23[C@@H](O)[C@H](c4c(O3)cc(O)cc4O)c5c6c(c(O)cc5O2)C[C@@H](O)[C@H](O6)c(c7)ccc(O)c7O,HY-N2343
c1cc(O)c(O)cc1[C@@]23[C@H](O)[C@H](c4c(O3)cc(O)cc4O)c5c6c(c(O)cc5O2)C[C@H](O)[C@H](O6)c(c7)ccc(O)c7O,HY-N2344
C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C(=C)CO)CC(=C)[C@@H]([C@@H]23)C[C@H](O)C3=C,HY-N2350
O=C[C@@H](O)[C@H](O)[C@H](O)CO,HY-N2353
COc(cc1)c(OC)cc1[C@@H]2OC[C@H]([C@H]23)[C@@H](OC3)c4cc(OC)c(cc4)OC,HY-N2357
Oc1cc(OC)cc(c12)O[C@@H](CC2=O)c3cc(O)cc(c3)O,HY-N2358
c1ccccc1CNC(=O)CCCCCCC/C=C\C/C=C\CCCCC,HY-N2361
[O-]C(=O)[C@@H](C)[NH3+],HY-N2362
[O-]C(=O)[C@H](C)[NH3+],HY-N2362
c1ccccc1CNC(=O)CCCCCCCCCCCCCCC,HY-N2365
[O-]C(=O)C1=CCC[N@@H+](C)C1,HY-N2368
[O-]C(=O)C1=CCC[N@H+](C)C1,HY-N2368
[O-]C(=O)C1=CCC[N@@H+](C)C1,HY-N2368A
[O-]C(=O)C1=CCC[N@H+](C)C1,HY-N2368A
O1COc(c2)c1cc(C[C@@H]([C@H]34)O)c2[C@H]4[N@H+](C)Cc5c3ccc(c56)OCO6,HY-N2369
O1COc(c2)c1cc(C[C@@H]([C@H]34)O)c2[C@H]4[N@@H+](C)Cc5c3ccc(c56)OCO6,HY-N2369
O1COc(c2)c1cc(C[C@@H]([C@H]34)O)c2[C@H]4N(C)Cc5c3ccc(c56)OCO6,HY-N2369
OC[C@H](C)CCC[C@@H](C)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@@H](O)CC4,HY-N2371
COc(c1=O)ccc(c12)cc3c4c(CCn3c2)cc(OC)c(c4)OC,HY-N2373
COc(c1=O)ccc(c12)cc3c4c(CCn3c2)cc(OC)c(c4)OC,HY-N2373A
COc(c1O)c(OC)cc(c12)oc(cc2=O)-c3cc(O)c(cc3)OC,HY-N2374
CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,HY-N2375
[O-]C(=O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2O)cc(c23)oc(cc3=O)-c4ccccc4,HY-N2376
O=C(O1)C=C([C@]123)C=C[C@H](C3)N4[C@H]2CCCC4,HY-N2377
c1ccccc1[C@@H]([C@H](C([O-])=O)O)NC(=O)c2ccccc2,HY-N2380
CC(C)[C@@H](C1=O)CC[C@@H](C)C1,HY-N2381
CC(C)[C@H](C1=O)CC[C@@H](C)C1,HY-N2381
CC(C)[C@@H](C1=O)CC[C@H](C)C1,HY-N2381
CC(C)[C@H](C1=O)CC[C@H](C)C1,HY-N2381
[NH2+]1CCC[C@H](O)[C@H]1CC(=O)Cn(c2=O)cnc(c23)cccc3,HY-N2384
c1c(O)cc(O)cc1/C=C/c2ccccc2,HY-N2387
CC(C)=CCC/C(C)=C/COc(cc1)cc(c12)oc(=O)cc2,HY-N2388
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@@H]([C@@H]2C)[C@@H](O)[C@@H](O)[C@@H](O2)O[C@H]([C@H]3CO)[C@H](O)[C@@H](O[C@H](O4)[C@H](O)[C@H](O)[C@@H](O)[C@@H]4C)[C@@H](O3)O[C@@H](CC5)CC(=CC6)[C@@]5(C)[C@@H](CC7)[C@@H]6[C@H](C[C@@H]8O9)[C@@]7(C)[C@H]8[C@H](C)[C@]19CC[C@@H](C)CO1,HY-N2389
[O-]C(=O)/C=C/c1ccc(O)cc1,HY-N2391
c1cc(O)c(O)cc1CCC(=O)NCCC[NH2+]CCCC[NH2+]CCCNC(=O)CCc2cc(O)c(O)cc2,HY-N2392
c1cc(O)c(O)cc1CCC(=O)N(CCC[NH3+])CCCC[NH2+]CCCNC(=O)CCc2cc(O)c(O)cc2,HY-N2393
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc2cc(C)cc(c23)C(=O)c4c(C3=O)c(O)cc(c4)O,HY-N2394
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc2cccc(c23)C(=O)c4c(C3=O)c(O)cc(C)c4,HY-N2395
CC(=O)OCc(coc1)c(c12)ccc2C=O,HY-N2401
O1COc(c12)cc3c(c2)[C@H]4[C@H]5[C@H](CC[N@H+]5C3)C[C@H](O)[C@H]4O,HY-N2403
O1COc(c12)cc3c(c2)[C@H]4[C@H]5[C@H](CC[N@@H+]5C3)C[C@H](O)[C@H]4O,HY-N2403
[O-]C(=O)CCc1cc(O)c(O)cc1,HY-N2406
Oc1cc(O)cc(c12)[o+]c(c(c2)O)-c(cc3O)cc(O)c3O,HY-N2409
c1cc(O)c(OC)cc1\C=C\C(=O)NCCc2ccc(O)cc2,HY-N2410
COC(=O)/C(=C\OC)[C@@H](C1)/C(=C\C)CN(CC2)[C@@H]1c(c2c34)[nH]c3cccc4,HY-N2411
COc(c1O)c(O)cc(c12)occ(c2=O)-c3ccc(cc3)OC,HY-N2412
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@H](C)[C@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@](C)(O)C(=O)O[C@H]([C@@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@](C)(O)C(=O)O[C@@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@](C)(O)C(=O)O[C@H]([C@](C)(O)[C@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
c12OC[C@@H](C)[C@](C)(O)C(=O)O[C@@H]([C@@](C)(O)[C@@H](C)C3)c(cc(OC)c(OC)c4OC)c4c2c3cc(c15)OCO5,HY-N2413
