SMILES,Title
c1cc(S(=O)(=O)N)ccc1NC(=O)c2c(nccc2)O[C@@H]3CCOC3,F6475-0706
C1OCC[C@H]1Oc(ncc2)cc2C(=O)NCc3cc(ncc3)N4CCOCC4,F6475-1397
c1cccc(c12)ncn(c2=O)CC(=O)N(C3)CC[C@@H]3Oc(cc4C(F)(F)F)ncc4,F6476-2934
n1ccnc(c1C#N)O[C@H](CC2)CC[C@@H]2NC(=O)COc3c(OC)cccc3,F6484-1884
C1CC1c(ncn2)cc2CNC(=O)NCCOc3ccccc3,F6496-1627
c1cnccc1C(=O)NCc(nn2)n(c23)nc(cc3)N4CCCC4,F6524-5368
N#Cc1cc(ncc1)N(CC2)CCC2Cn(c3=O)cnc(c34)cccc4,F6670-4705
N#Cc1ccc(nc1)N(CC2)CCC2Cn(c3=O)cnc(c34)cccc4,F6670-4706
c1ccnc(c1C(F)(F)F)OC[C@@H]2CCCN(C2)c(cc3)nn(c34)cnn4,F6685-8718
c1ccnc(c12)n(C)c([nH+]2)N(CC3)CCC3S(=O)(=O)c4ccccc4,F6725-0022
c1ccnc(c12)n(C)c(n2)N(CC3)CCC3S(=O)(=O)c4ccccc4,F6725-0022
C1CC1c2nc(ccn2)NCc3cn(nn3)-c4ccncc4,F6725-1603
C1CC1c2nc(cc[nH+]2)NCc3cn(nn3)-c4ccncc4,F6725-1603
O1CCCC[C@@H]1C(=O)N(C)C2CN(C2)c(ncn3)c(F)c3-c4ccc(cc4)OC,F6726-5543
Cc1cc(nc[nH+]1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5709
Cc1cc(ncn1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5709
Cc1nc(cc[nH+]1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5710
Cc1nc(ccn1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5710
Cc1ccnc(n1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5718
Cc1cnc(nc1)N(CC2)CCC2n(n3)c(=O)ccc3-c4ccccc4,F6727-5855
CC(C)(C)c1cn(nn1)[C@H](C2)C[C@H](CC[C@H]23)N3S(=O)(=O)c(c4F)cccc4,F6671-2912
CC(C)(C)c1cn(nn1)[C@@H](C2)C[C@H](CC[C@H]23)N3S(=O)(=O)c(c4F)cccc4,F6671-2912
c1cccc(Br)c1CC(=O)N(CC2)CCC2COc(cc3C)cc[nH+]3,F6676-1244
c1cccc(Br)c1CC(=O)N(CC2)CCC2COc(ccn3)cc3C,F6676-1244
C1C[NH2+]CCN1c(n2CCOC)nc(c23)n(C)c(=O)[nH]c3=O,F0372-0676
C1CNCCN1c(n2CCOC)nc(c23)n(C)c(=O)[nH]c3=O,F0372-0676
[O-]C(=O)CSc1nc(C2CC2)nc(c13)n(C)c(=O)n(C)c3=O,F0654-0764
[O-]C(=O)c(c1)ccc(c12)[nH]c(n2)C,F1196-0294
c1cc(C([O-])=O)cc(c12)[nH]c(n2)C,F1196-0294
c1cc(C([O-])=O)cc(c12)[nH+]c(C)[nH]2,F1196-0294
CNc(n1)oc(c12)cccc2,F1906-0428
[O-]C(=O)c1cc(=O)cc[nH]1,F1926-0003
[O-]C(=O)c1cc(ccn1)OC,F1926-0018
[O-]C(=O)c1cc(OC)cc[nH+]1,F1926-0018
c1cccc(C([O-])=O)c1C(=O)N2CC[NH+](C(C)C)CC2,F1929-0424
c1cccc(C([O-])=O)c1C(=O)N2CCN(C(C)C)CC2,F1929-0424
c1ccccc1Cc2nc(on2)C3C[NH2+]C3,F2145-0220
c1ccccc1Cc2nc(on2)C3CNC3,F2145-0220
C[NH+](C)CCNc(n1)sc(c12)cc(F)cc2,F2145-1029
c1cccc(c12)[nH]cc2[C@H]3CC[NH2+]C3,F2147-1322
c12c3cccc1CCC[C@H]2CN(C3=O)[C@@H]([C@@H]45)C[N@@H+](CC5)CC4,F2173-0639
C[NH2+]Cc(cn1)n(c12)cccc2,F2199-0038
CNCc(cn1)n(c12)cccc2,F2199-0038
CNCc(c[nH+]1)n(c12)cccc2,F2199-0038
C1CCCCC1C(=O)Nc(c2)ccc(c23)OCCN(C)C3=O,F2276-0033
CC(C)C(=O)Nc(c1)ccc(c12)OCCN(C)C2=O,F2276-0082
O=C1CC[C@H](N1)C(=O)N2CCN(CC2)c(nn3)ccc3-n4cccn4,F2318-0466
NC(=O)Cn(n1)c(=O)c(=O)n(c12)CCN2c3ccc(F)cc3,F2334-0135
CC[NH+](CC1)CCN1c(n2C\C=C(Cl)\C)nc(c23)n(C)c(=O)[nH]c3=O,F2477-0078
CCN1CCN(CC1)c(n2C\C=C(Cl)\C)nc(c23)n(C)c(=O)[nH]c3=O,F2477-0078
CS(=O)(=O)c(cc1)ccc1CC(=O)N2CCNC(=O)C2(C)C,F2487-0156
c1ncccc1CSc(nn2)n(c23)c(C)c(C)c([n-]3)=O,F2513-0690
Cc1cc(nc(=O)[nH]1)SCc2ccc(Br)cc2,F2585-0248
COCCN(C1=O)CC(=C12)NC(=O)N[C@@H]2c3cc(Cl)c(Cl)cc3,F2711-1145
C1C[NH+](C)CCN1[C@@H](C([O-])=O)CC(=O)Nc2c(Cl)cccc2Cl,F2721-0346
CN1CC[NH+](CC1)[C@@H](C([O-])=O)CC(=O)Nc2c(Cl)cccc2Cl,F2721-0346
C1CN(C)CCN1[C@@H](C([O-])=O)CC(=O)Nc2c(Cl)cccc2Cl,F2721-0346
NC(=O)CSc(n1C)ncc1-c2ccccc2,F2964-0008
NC(=O)CSc(n1C)[nH+]cc1-c2ccccc2,F2964-0008
FC(F)(F)c(n1)nn(c12)c([O-])cc(n2)C,F3348-0019
FC(F)(F)c(n1)nn(c12)c(=O)cc(C)[nH]2,F3348-0019
CC(C)(C)C(=O)Nc(o1)nnc1-c(cc2C)nn2C,F5036-0077
CC(C)(C)C(=O)[N-]c(o1)nnc1-c(cc2C)nn2C,F5036-0077
C1CCCC1NC(=O)c2ccc(=O)n(n2)Cc3cc(F)ccc3,F5319-0688
Cn(c1)nc(OC)c1C(=O)NCC2(CC2)c3cccs3,F5831-9800
c1cccc(c12)sc(n2)C(=O)NC[C@]3(O)C=CCCC3,F5857-6515
COCC(=O)NC[C@H](N(C1=O)CCN1)Cc2cc(F)ccc2,F6104-0080
COc(c1)cc(OC)cc1C(=O)N[C@H]2CC[N@@H+](CC2)CCOC,F6108-0082
COc(c1)cc(OC)cc1C(=O)NC2CCN(CC2)CCOC,F6108-0082
CS(=O)(=O)N(C1)CC1C(=O)Nc(s2)ncc2C,F6125-2870
NC(=O)C1CN(C1)c(n2)sc(c23)cc(cc3)OC,F6155-0408
O1CCCn(c12)nc(c2)C(=O)N3CCN(CC3)c4c(Cl)cccc4,F6211-0069
O1CCCn(c12)ncc2C(=O)N[C@H]3CC[N@@H+](CC3)Cc4ccccc4,F6212-0307
O1CCCn(c12)ncc2C(=O)NC3CCN(CC3)Cc4ccccc4,F6212-0307
COc(c1)cc(OC)cc1C(=O)N(CC2)CCC2CSC3=NCCS3,F6374-3501
C1CC1CC(=O)NC[C@@](C)(O)c(c2)sc(c23)cccc3,F6414-3775
c1cc(Cl)ccc1C2(CCCC2)C(=O)N(C3)Cc(c34)ncnc4,F6435-1965
n1ccncc1C(=O)N(C2)CC[C@@H]2S(=O)(=O)Cc3ccco3,F6435-7468
Cc1onc(C)c1CC(=O)N(C2CC2)CCc3cccs3,F6436-1954
n1nn(C)cc1C(=O)NC[C@](C)(O)CCc2ccccc2,F6436-2258
COC[C@](C)(O)CNC(=O)c(c1)[nH]c(c12)cc(cc2)OC,F6436-2816
n1nn(C)cc1C(=O)NC[C@H](O)c(c2)ccc(c23)OCC3,F6436-3701
c1cccc(Cl)c1C(=O)NCc(n2)nc(cc2C)N3CCOCC3,F6438-0873
c1ccc(F)cc1C(=O)NCc2cc(C)nc(n2)N3CCOCC3,F6438-1745
c1cnccc1C(=O)NCc2nc(N(C)C)nc(n2)N3CCOCC3,F6438-3771
c1cccc(Cl)c1CC(=O)NCc2nn(c(c23)CCOC3)C4CCCC4,F6440-3543
c1ccnc(SC)c1C(=O)N(CC2)CCC2S(=O)(=O)Cc3ccco3,F6441-3802
c1cccc(F)c1OCC(=O)NCC2CCN(CC2)c(cc3C)cc[nH+]3,F6454-2163
Fc1ccc(cc1)SCC(=O)N(CC2)CCC2Oc(cc3C)nc(n3)C,F6479-4264
n1c[nH]c(=O)cc1C(=O)Nc2ccc(cc2)OCC,F6494-0089
n1c[n-]c(=O)cc1C(=O)Nc2ccc(cc2)OCC,F6494-0089
[nH]1cnc(=O)cc1C(=O)Nc2ccc(cc2)OCC,F6494-0089
s1cccc1C2(CCCC2)C(=O)N(C3)CCC[C@@H]3Cc4nc(no4)C5CC5,F6497-0613
c1cccc(F)c1NC(=O)c2cc(n[nH]2)C3CCN(CC3)C(=O)[C@H]4CCOC4,F6497-7780
C1CCCc(c12)onc2C(=O)N3CCN(CC3)C(=O)c(c4)nn(c45)CCCC5,F6513-1345
s1c(Cl)ccc1[C@@H](OC)CNS(=O)(=O)c(c2C)c(C)on2,F6521-7989
s1c(Cl)ccc1[C@@H](OC)C[N-]S(=O)(=O)c(c2C)c(C)on2,F6521-7989
c1ccccc1CNC(=O)N2CCN(CC2)c(ncn3)cc3C(F)(F)F,F6523-0397
c1cccc(c12)[nH]c(=O)cc2C(=O)N(C3)CCc(c34)nc5n(c4=O)cc(F)cc5,F6523-3945
c1cccc(Cl)c1S(=O)(=O)NCc2nc(no2)C3CCOCC3,F6559-1944
Cc1n(C)nc(C)c1C(=O)NCc2c(nccn2)-c3cnn(C)c3,F6573-1842
C=CC[NH+](CC1)CCN1C(=O)c2cn(nn2)-c(c3)ccc(F)c3C,F6609-5728
C=CCN(CC1)CCN1C(=O)c2cn(nn2)-c(c3)ccc(F)c3C,F6609-5728
CC(C)c1nc(cn1C)S(=O)(=O)N(CC2)CCC2COc(c3)nnc(c34)CCC4,F6656-2241
[O-]C(=O)CSc1nc(C(C)C)nc(c12)n(C)c(=O)n(C)c2=O,F0654-0506
CCn(c(=O)[nH]1)c(=O)cc1N(CC2)CCN2c3c(OC)cccc3,F0693-0937
[O-]C(=O)C1CN(C1)c(n2)sc(c23)cccc3OC,F2145-0604
[O-]C(=O)C1CN(C1)c(n2)sc(c23)ccc(c3)OC,F2145-0637
[O-]C(=O)C1CN(C1)c([nH+]2)sc(c23)ccc(c3)OC,F2145-0637
Cc(n1)c(C)c(=O)n(c12)[C@@H](CS2)CC(=O)NCc3ccc(cc3)OC,F2495-1393
Cc(n1)c(C)c(=O)n(c12)[C@@H](CS2)CC(=O)NCc3cc(OC)ccc3,F2495-1502
Cc1cc(no1)NC(=O)CSc(cc2C)nc(=O)[nH]2,F2585-0189
c1cccc(Cl)c1CSc2nc(=O)[nH]c(c23)CCCC3,F2684-0114
c1ccc(F)cc1NC(=O)CSc([nH]c2=O)nc(C)c2C,F2716-0748
c1ccc(F)cc1NC(=O)CSc(nc2=O)[nH]c(C)c2C,F2716-0748
c1ccc(F)cc1NC(=O)CSc([n-]c2=O)nc(C)c2C,F2716-0748
c1cc(F)cc(F)c1NC(=O)CSc([nH]c2=O)nc(C)c2C,F2716-0753
c1cc(F)cc(F)c1NC(=O)CSc(nc2=O)[nH]c(C)c2C,F2716-0753
c1cc(F)cc(F)c1NC(=O)CSc([n-]c2=O)nc(C)c2C,F2716-0753
n1[nH]c(=O)ccc1C(=O)Nc(c2)cc(C(F)(F)F)cc2C(F)(F)F,F2799-0098
CC(C)CCn(c1=O)c(=O)n(C)c(c12)nc3n2cc(C)[nH]3,F3234-0949
Cc1c(Cl)cc(cc1)N2CCn3c2nc(c34)n(C)c(=O)[nH]c4=O,F3234-1259
CC(C)Cn(c1=O)c(=O)n(C)c(c12)nc3n2CC(C)=NN3CCOCC,F3270-0636
C1CCCC1C(=O)N2CCN(CC2)c(nn3)ccc3-c4ccccn4,F5040-0271
COc(cc1)ccc1C(=O)N(CC2)CCC23C(=O)NC(=O)N3,F5047-0018
c1cc(F)cc(Cl)c1C(=O)N(CC2)CCC23C(=O)N(C)C(=O)N3,F5047-0060
CCC(=O)N(CC1)CCC12C(=O)N(C(=O)N2)Cc3ccc(F)cc3,F5047-0114
CC(C)(C)C(=O)N(CC1)CCC12C(=O)N(C(=O)N2)CCc3ccccc3,F5047-0355
O=C1CCC(=O)N1CC(=O)N(CC2)CCC2c(o3)nnc3C4CC4,F5596-0792
CCC(=O)N1CCN(CC1)c(ncn2)cc2-n3ccnc3,F5607-0020
NC(=O)C1CCN(CC1)C(=O)COc(c2)ccc(c23)CCC3=O,F5658-0167
Cc(c1)ccc(c1C)N2C[C@H](CC2=O)c(on3)nc3C4CC4,F5668-0786
c1cc(C)cc(c1C)N2C[C@H](CC2=O)c(on3)nc3C4CC4,F5668-0836
O=c1ccn(c(=O)[nH]1)CCC(=O)N[C@H]2CCCc(c23)cccc3,F5791-0276
C1CC1[C@@H](O)C[NH+](CC2)CCN2S(=O)(=O)c(s3)ccc3C,F6031-2075
C1CC1[C@@H](O)CN2CCN(CC2)S(=O)(=O)c(s3)ccc3C,F6031-2075
COc(cc1)cc(OC)c1C(=O)N[C@H]2CC[N@@H+](CC2)CCOC,F6108-0079
COc(cc1)cc(OC)c1C(=O)NC2CCN(CC2)CCOC,F6108-0079
c1ccc(OC)c(OC)c1C(=O)N[C@H]2CC[N@@H+](CC2)CCOC,F6108-0081
c1ccc(OC)c(OC)c1C(=O)NC2CCN(CC2)CCOC,F6108-0081
CS(=O)(=O)N(C1)CC1C(=O)Nc(n2)scc2C,F6125-2779
S1CC[C@H](C1=O)NC(=O)[C@H]2CCCN(C2)c(ncn3)cc3-n4cccn4,F6175-0808
Cc1c(F)ccc(c1)S(=O)(=O)NC[C@H]2CC[N@@H+](CC2)C3CCOCC3,F6178-7190
O1CCCn(c12)nc(c2)C(=O)NCc3c(Cl)cccc3,F6211-0121
o1cccc1CC[C@H](C)NC(=O)c2nnn(c23)cc(C)[nH]c3=O,F6240-0073
o1cccc1CC[C@H](C)NC(=O)c2nnn(c23)cc(C)[n-]c3=O,F6240-0073
c1cccc(C)c1C(=O)NC2(c(on3)nc3C)CCCCC2,F6240-4709
c1ccccc1C(=O)CCC(=O)N(CC2)CCC2c3nn(C)c(=O)n3C4CC4,F6245-4460
c1cccc(c1C)NC(=O)N(CC2)CCC2c3nn(C)c(=O)n3C4CC4,F6245-4750
CC(C)(C1)Oc(c12)c(ccc2)OCC(=O)NCCn(cn3)c(=O)cc3C4CC4,F6258-1204
CS(=O)(=O)[C@H]1CCN(C1)C(=O)Nc2c(Cl)cccc2,F6435-0634
n1oc(C)c(c1C)S(=O)(=O)N(CC2)CCC2S(=O)(=O)C,F6435-1639
c1ccc(Cl)cc1C(=O)NCc2cc(C)nc(n2)N3CCOCC3,F6438-1747
c1cccc(C)c1C(=O)NCc2ccnc(n2)N(C)C,F6438-1842
c1ccccc1O[C@H](C)C(=O)NCc2nc(N(C)C)nc(n2)N(C)C,F6438-3472
O=C1CCC(=O)N1CC(=O)N(C2)CC2S(=O)(=O)c(cc3)ccc3OC,F6442-0568
n1cn(C)cc1S(=O)(=O)N(CC2)CCC2[N@H+](CC3)CC[C@@H]3Oc4c(F)cccc4,F6442-7306
n1cn(C)cc1S(=O)(=O)N(CC2)CCC2N(CC3)CCC3Oc4c(F)cccc4,F6442-7306
C1CC=CC[C@H]1C(=O)N(CC2)CCC2[N@H+]3CCC[C@H]3COCc4ccccc4,F6444-0642
C1CC=CC[C@H]1C(=O)N(CC2)CCC2N3CCC[C@H]3COCc4ccccc4,F6444-0642
c1cccc(C)c1CCC(=O)NC[C@@H]2CCCN(C2)c3nccs3,F6446-1224
c1cccc(C)c1CCC(=O)NC[C@@H]2CCCN(C2)c3[nH+]ccs3,F6446-1224
c1ccccc1CCNC(=O)NC[C@@H]2CCCN(C2)c3nccs3,F6446-1417
c1ccccc1CCNC(=O)NC[C@@H]2CCCN(C2)c3[nH+]ccs3,F6446-1417
c1cccc(SCC)c1C(=O)NC[C@H](OC)c2ccco2,F6451-3264
c1ncccc1CC(=O)N(C2)CCCC[C@H]2c3ccccc3,F6464-0053
CS(=O)(=O)N(CC1)CCN1c(ncn2)cc2-n3cncn3,F6469-3398
s1cccc1-c(cc2)ccc2C(=O)NCCSC3CCOCC3,F6472-0701
c1ccccc1C2(CCOCC2)C(=O)N(C3)CC3[N@H+](C4)CCc(c45)scc5,F6473-0598
c1ccccc1C2(CCOCC2)C(=O)N(C3)CC3N(C4)CCc(c45)scc5,F6473-0598
c1cc(Br)ccc1CC(=O)N(C2)CC2Oc(cc(=O)o3)cc3C,F6473-6222
Cn1c(=O)cc(cc1C)OC2CN(C2)S(=O)(=O)N(C)C,F6473-6957
c1cccc(c1C#N)NC(=O)c2cc(ncc2)OCCOC,F6475-2693
c1cccc(c1C(=O)N)NC(=O)c2cc(ncc2)O[C@@H]3CCSC3,F6475-7202
c1ccccc1N2CCN(C2=O)CC(=O)N(C3)CC[C@@H]3Oc(n4)nc(C)cc4C,F6478-0964
c1cc(F)cc(F)c1C(=O)N(CC2)CCC2Oc(ccn3)nc3C,F6479-5974
CCn(n1)c(C)c(c1C)S(=O)(=O)N[C@H]2CC[C@@H](CC2)Oc(nc3)ncc3F,F6485-1720
s1cccc1-c(nn2C)cc2C(=O)NCc3cc(ncn3)C4CC4,F6496-1534
Cc1c(C)ccc(c1)NC(=O)NCCn(cc[nH+]2)c2C3CC3,F6502-2679
Cc1c(C)ccc(c1)NC(=O)NCCn2ccnc2C3CC3,F6502-2679
c1cnn(c12)cc(cn2)[N-]S(=O)(=O)N3CCCC3,F6502-6042
c1cnn(c12)cc(cn2)NS(=O)(=O)N3CCCC3,F6502-6042
N#Cc1ccc(cc1)S(=O)(=O)NCCc(s2)ccc2[C@@H](C)O,F6521-3449
C1CC1C(=O)NCc(nn2)n(c23)nc(cc3)-c4cccs4,F6523-2457
s1nnc(C)c1C(=O)NCc(nn2)n(c23)nc(cc3)N4CCCC4,F6524-5360
s1cccc1C2(CCCC2)C(=O)NCc3cc(nn3C)-c4cnccn4,F6525-2106
c1cc(Cl)ccc1CSc2nc(=O)[nH]c(c23)CCCC3,F2684-0116
C1CCCCC1C(=O)Nc(o2)nnc2-c3ccnn3C(C)C,F5074-0456
C1CCCCC1C(=O)[N-]c(o2)nnc2-c3ccnn3C(C)C,F5074-0456
n1cccn1CC2CCN(CC2)S(=O)(=O)C3CC3,F5823-0741
Cc1onc(C)c1CCC(=O)N2CCN(CC2)CCn3cccn3,F6057-0030
Cc1onc(C)c1CCC(=O)N2CC[NH+](CC2)CCn3cccn3,F6057-0030
COc(cc1)c(OC)cc1C(=O)N[C@H]2CC[N@@H+](CC2)CCOC,F6108-0080
COc(cc1)c(OC)cc1C(=O)NC2CCN(CC2)CCOC,F6108-0080
Cc1c(=O)n(cnc1)CCNS(=O)(=O)c(c2OC)cc(F)cc2,F6258-2999
c1cccc(c12)OC[C@H](O2)C(=O)NCCc3cncnc3,F6284-0108
c1ccc(OC)c(OC)c1C(=O)N(CC2)CCC2CSC3=NCCS3,F6374-3500
c1cccc(Br)c1C(=O)N(CC2)CCC2CSC3=NCCS3,F6374-3512
c1ccccc1C2(CCOCC2)C(=O)N(CC3)CCC3CSC4=NCCS4,F6374-3642
[C@@H]12CC[C@@H](CC=C1)N2C(=O)Cc3ccc(cc3)NC(=O)C,F6471-2690
c1ccccc1CCS(=O)(=O)N(C2)CC2Cn3ccnn3,F6549-6704
COCCn1c(SCC([O-])=O)nc(c12)n(C)c(=O)[nH]c2=O,F0372-0663
Cc(n1)cc([O-])n(c12)ncn2,F0907-7614
Cc([nH]1)cc(=O)n(c12)ncn2,F0907-7614
[O-]C(=O)c1c(C)coc1C,F2124-0958
[O-]C(=O)C[N@H+](CC1)CC[C@]12C(=O)N(C(=O)N2)Cc3ccc(F)cc3,F2142-0017
Clc1cccc(c12)sc(n2)OC3CC[NH2+]CC3,F2145-1026
CC(C)[NH+](C(C)C)CC#CCN(C1=O)C(=O)c(c12)cccc2,F2147-1073
CC(C)N(C(C)C)CC#CCN(C1=O)C(=O)c(c12)cccc2,F2147-1073
C1[NH2+]CC[C@@H]1Cc2ccccc2,F2147-1233
O=S1(=O)C[C@H](CC1)NC(=O)c2c(OCC)cccc2,F2545-0081
O=S1(=O)C[C@H](CC1)N(C)C(=O)c2c(Cl)cccc2,F2545-0146
NC(=O)COc1cccc(c12)c(=O)n(cc2)CCOCC,F2621-0629
CC(C)OCCCN(C1=O)CC(=C12)NC(=O)N[C@@H]2c3cc(F)ccc3,F2711-0138
[O-]C(=O)C[C@@H](C1=O)N(CCN1)Cc2cc(F)c(Cl)cc2,F3034-0061
[O-]C(=O)C[C@@H](C1=O)[N@H+](CCN1)Cc2cc(F)c(Cl)cc2,F3034-0061
O=C(O)C[C@@H](C1=O)N(CCN1)Cc2cc(F)c(Cl)cc2,F3034-0061
[O-]C(=O)c1ccc(cc1)N2CCCC2,F3099-6581
C1CCCC1OC[C@H](O)C[NH2+]C2CCCCC2,F3314-0049
OCCNC(=O)C(=C1)C=COc(c12)ccc(Cl)c2,F3375-2786
c1ccccc1C2(CCOCC2)C(=O)NCCn(n3)c(=O)ccc3C,F5072-7551
c1csc(c1C#N)NC(=O)c2c(C)cnn2C,F5086-1849
O=C1CC[C@H](N1)C(=O)N2CCN(CC2)c(ncn3)cc3-n4cccn4,F5558-0369
CCN(CC1)CCN1C(=O)c2nc(no2)-c3cnccn3,F5827-0203
CC[NH+](CC1)CCN1C(=O)c2nc(no2)-c3cnccn3,F5827-0203
CC(C)NC(=O)N1CCN(CC1)C[C@H](O)c2ccco2,F6031-1898
CC(C)NC(=O)N1CC[NH+](CC1)C[C@H](O)c2ccco2,F6031-1898
C1COCCC1NC(=O)NCC[C@H](O)c2ccccc2,F6089-9761
C1COCCC1NC(=O)NC[C@H](OC)c2c(Cl)cccc2,F6089-9874
c1cccc(Cl)c1C(=O)NCC2CCN(CC2)c3cc[nH+]cc3,F6178-4038
c1ccnc(c1C#N)N(CC2)CCC2CNC(=O)c3c(C)ccc(C)c3,F6178-4297
[C@@H]12CC[C@@H](COC1)N2C(=O)C(C)(C)Oc3ccc(Cl)cc3,F6266-0180
Clc1cccc(F)c1C(=O)NCCc2cncnc2,F6284-0102
s1cc(C)cc1C(=O)NCCc(nc2C(F)(F)F)nc(c23)CCCC3,F6286-0784
FC(F)(F)c1cc(ccc1)OCC#CCNC(=O)c2ccc(=O)[nH]n2,F6412-1667
FC(F)(F)c1cc(ccc1)OCC#CCNC(=O)c2ccc(=O)[n-]n2,F6412-1667
CC(C)(C)S(=O)(=O)[C@H]1CCN(C1)C(=O)CCc(cc2)ccc2C(F)(F)F,F6435-7110
c1ccc(Cl)cc1C(=O)NCc2ccnc(n2)N3CCCC3,F6438-1579
o1c(Br)ccc1C(=O)Nc2c(N(C)C)nc(nc2)OC,F6438-2172
s1cccc1C2(CCCC2)C(=O)NCCn(n3)ccc3C(F)(F)F,F6439-4750
CS[C@H](C1)C[C@H](CC[C@H]12)N2S(=O)(=O)c3ccc(s3)Br,F6441-5789
CS[C@@H](C1)C[C@H](CC[C@H]12)N2S(=O)(=O)c3ccc(s3)Br,F6441-5789
COc(c1)ccc(Br)c1C(=O)N(C2)CCc(c23)ncnc3,F6445-6110
c1ccccc1CSCC(=O)Nc2cnn(c2)CC3CCOCC3,F6448-1188
C1CCCC1SCC(=O)NC[C@H](OC)c2c(Cl)cccc2,F6451-2682
CC(C)(C)c1ccc(cc1)OCC(=O)NC[C@H]2CC[N@@H+](CC2)C3CCSCC3,F6454-2754
c1cccc(c12)ncc(n2)C(=O)N(C3)CC3N(C4=O)C(=O)[C@H]([C@@H]45)CC=CC5,F6473-4063
CC(=O)Nc(cc1)ccc1C(=O)N(C2)CC2Oc(cc3C)cc(=O)n3C4CC4,F6473-8693
c1cccc(Cl)c1NC(=O)c2c(nccc2)O[C@@H]3CCSC3,F6475-7669
c1cc(Cl)cc(c1C#N)NC(=O)c2c(nccc2)O[C@@H]3CCSC3,F6475-7694
N1CCN(C1=O)C(=O)N(C2)CCC[C@@H]2Cc3nc(no3)-c(c4C)cccc4,F6497-1245
Cc1n(C)nc(C)c1C(=O)Nc(c2)ccn(c23)ncc3,F6512-0852
FC(F)(F)c1cc(ccc1)S(=O)(=O)N2CCC[C@H]2Cn3nccn3,F6515-2606
n1oc(C)c(c1C)S(=O)(=O)NCC(C2)(OC)Cc(c23)cccc3,F6521-9538
c1ccc(OC)cc1CNC(=O)NC2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4713
c1cccc(c12)CN(C2)S(=O)(=O)N3CCCC3,F6543-8726
c1cccc(c12)CN(C2)S(=O)(=O)N3CCOCC3,F6543-8727
s1cc(Br)cc1C(=O)N[C@H]2CCN(C2)c3nccn(c34)cnn4,F6559-2518
c1nn(C)c(c12)ncnc2NC3CCN(CC3)c4nc[nH+]c(c45)CCCC5,F6559-6493
c1nn(C)c(c12)ncnc2NC3CCN(CC3)c4ncnc(c45)CCCC5,F6559-6493
s1ccnc1N2CCN(CC2=O)C(=O)NCCc3ccc(cc3)OC,F6573-8136
C1COc(c12)ccc(c2)S(=O)(=O)N(CC3=O)CCN3c4nccs4,F6573-8225
C1CCCc(c12)noc2C(=O)N(CC3)CCC3COc(ncn4)cc4C5CCC5,F6658-5922
[O-]C(=O)[C@@H]1CCCN1S(=O)(=O)c2cc(Cl)ccc2,F9995-0621
OCCCNc1ncnc(c1c23)sc2CCC3,F1142-0087
S1CCCn(c12)c(nn2)NC(=O)CSCc3ccccc3,F2080-0106
S1CCCn(c12)/c([nH]n2)=N/C(=O)CSCc3ccccc3,F2080-0106
C=CCn1ccn(c(=O)c1=O)-c(c(cc2)OC)cc2C,F2580-2116
CC(C)OCCCN(C1=O)CC(=C12)NC(=O)N[C@@H]2c3ccc(F)cc3,F2711-0180
C1CNCC[NH+]1[C@H](C([O-])=O)CC(=O)Nc2ccc(Br)cc2,F2721-0759
C1C[NH2+]CCN1[C@H](C([O-])=O)CC(=O)Nc2ccc(Br)cc2,F2721-0759
C1C[NH2+]CC[NH+]1[C@H](C([O-])=O)CC(=O)Nc2ccc(Br)cc2,F2721-0759
C1CCCc(c12)nc(c(C#N)c2C(F)(F)F)SCC(=O)NC(C)(C)C,F3290-0335
FC(F)(F)c1cc(ccc1)N2CC[NH+](CC2)[C@H]3CC[N@@H+](CC3)CCOC,F3395-0127
FC(F)(F)c1cc(ccc1)N2CC[NH+](CC2)C3CCN(CC3)CCOC,F3395-0127
FC(F)(F)c1cc(ccc1)N2CCN(CC2)[C@H]3CC[N@@H+](CC3)CCOC,F3395-0127
C1CC1S(=O)(=O)NCC2CCN(CC2)c3ncccn3,F5017-1461
O1CCC[C@@H]1C(=O)N(CC2)CCC23C(=O)N(C(=O)N3)Cc4ccccc4,F5047-0110
c1cc(F)cc(Cl)c1C(=O)N(CC2)CCC23C(=O)N(CC)C(=O)N3,F5047-0419
COc(c1)cc(OC)cc1C[N@H+](CC2)CC[C@@H]2c(s3)nnc3C,F5496-1661
COc(c1)cc(OC)cc1CN(CC2)CCC2c(s3)nnc3C,F5496-1661
s1cc(C)cc1C(=O)N(CC2)CCC2c(o3)nnc3C(C)C,F5596-0410
s1cc(C)cc1C(=O)N(CC2)CCC2c(o3)nnc3C4CC4,F5596-0820
c1ccnc(SC)c1C(=O)NCCn(c2C)cc[nH+]2,F5959-0096
c1ccnc(SC)c1C(=O)NCCn2ccnc2C,F5959-0096
s1cccc1CNC(=O)N2CC[NH+](CC2)C[C@H](C)O,F6031-1976
